Latitude,Longitude
36.5483333,-82.5619444
38.6447222,-121.2711111
32.8438889,-97.1427778
40.2627778,-85.6758333
46.2677778,-89.1777778
37.6391667,-120.9958333
35.9605556,-83.9208333
47.4958333,-121.7855556
38.9516667,-92.3338889
30.0577778,-94.7952778
34.716159,-87.693717
40.8255556,-73.6986111
38.9583333,-122.6252778
42.7652778,-71.4680556
37.8716667,-122.2716667
39.2013889,-85.9213889
34.0522222,-118.2427778
42.8141667,-73.94
39.0875,-81.9227778
42.8666667,-88.3333333
42.8666667,-88.3333333
37.8044444,-122.2697222
39.0997222,-94.5783333
44.366667,-64.516667
25.789097,-80.204044
35.9086111,-90.8025
35.2505556,-91.7361111
53.120933,-2.771825
37.9872222,-122.5877778
37.9872222,-122.5877778
40.8688889,-72.5180556
34.7744444,-96.6780556
43.6613889,-70.2558333
39.7391667,-104.9841667
39.7391667,-104.9841667
52.355518,-1.17432
41.6005556,-93.6088889
61.2180556,-149.9002778
41.7255556,-87.825
39.5236111,-87.125
41.6027778,-87.7438889
38.2541667,-85.7594444
38.2933333,-83.6588889
40.0063889,-75.7036111
28.5380556,-81.3794444
35.0844444,-106.6505556
34.2255556,-77.945
35.1494444,-90.0488889
34.9530556,-120.4347222
33.5805556,-112.2366667
34.2694444,-118.7805556
37.7272222,-89.2166667
42.7022222,-83.4027778
34.0522222,-118.2427778
51.4,0.566667
36.304774,-86.619996
33.6888889,-78.8869444
33.6888889,-78.8869444
32.9344444,-97.2513889
53.5,-2.216667
33.66,-86.8127778
32.9263889,-96.8958333
41.434338,-74.035368
31.0727778,-96.9783333
38.8113889,-90.8527778
37.520215,-122.275801
41.12,-87.8611111
32.7833333,-96.8
39.7683333,-86.1580556
32.2216667,-110.9258333
35.6008333,-82.5541667
38.4730556,-77.9969444
50.866667,4.7
35.7719444,-78.6388889
43.0388889,-87.9063889
44.9444444,-93.0930556
-28.316667,27.6
-29.1,26.216667
26.122439,-80.137317
-34.183333,22.133333
36.5461111,-98.2697222
41.7208333,-73.9605556
33.0963889,-79.8036111
38.0194444,-122.1330556
42.9522222,-77.5905556
53.65,-1.333333
40.4405556,-79.9961111
32.0866667,-82.1180556
29.7855556,-95.8241667
45.5236111,-122.675
39.7283333,-90.9080556
33.2486111,-111.6336111
41.7816667,-99.1327778
36.8188889,-76.2752778
39.1072222,-76.5713889
35.4833333,-86.4602778
41.5680556,-87.7202778
35.9605556,-83.9208333
41.3572222,-88.4211111
47.0969444,-122.63
33.5386111,-112.1852778
44.1372222,-123.0652778
47.7625,-122.2041667
37.775,-122.4183333
32.7152778,-117.1563889
44.971725,-64.934129
51.5,-3.2
33.9813889,-81.2363889
45.766667,-66.15
41.6688889,-87.7386111
41.5894444,-88.0577778
42.0833333,-71.0188889
39.5741667,-77.5508333
41.4847222,-81.9222222
34.2788889,-94.0505556
40.799722,-113.8
64.8377778,-147.7163889
41.8452778,-71.3525
44.4669444,-73.1713889
27.9472222,-82.4586111
42.1013889,-72.5902778
44.9902778,-123.025
42.8441667,-71.4802778
26.3583333,-80.0833333
46.7313889,-117.1786111
38.7083333,-121.3288889
44.6397222,-73.1108333
37.98295,-120.382172
50.75368,5.30209
46.216667,-63.483333
46.7833333,-92.1063889
36.5297222,-87.3594444
32.7833333,-96.8
39.74844,-84.283398
40.1738889,-80.2463889
38.3980556,-85.755
40.1738889,-80.2463889
42.9463889,-71.5163889
33.6188889,-83.8675
27.3361111,-82.5308333
33.9561111,-83.9880556
27.3361111,-82.5308333
39.1619444,-84.4569444
39.1555556,-84.4597222
39.1555556,-84.4597222
41.7055556,-70.2291667
40.243578,-109.014561
40.0455556,-86.0086111
14.169912,121.244063
35.3097222,-91.5677778
64.133333,-21.933333
40.7141667,-74.0063889
41.1383333,-81.8638889
38.8338889,-104.8208333
47.5930556,-122.6672222
45.6388889,-122.6602778
45.4872222,-122.8025
41.9444444,-71.2861111
39.0016667,-76.6877778
40.4555556,-109.5280556
36.175,-115.1363889
45.966667,-71.816667
45.6388889,-122.6602778
47.7980556,-114.2938889
36.8527778,-75.9783333
41.2844444,-84.3558333
41.7105556,-112.0894444
27.9472222,-82.4586111
41.1813889,-84.7405556
34.1866667,-118.4480556
33.4222222,-111.8219444
48.9202778,-122.3413889
45.6797222,-111.0377778
34.417924,-118.542512
39.7683333,-86.1580556
39.9527778,-105.1680556
33.415,-111.5488889
30.5080556,-97.6786111
35.0886111,-92.4419444
43.866667,-79.033333
34.9244444,-80.7436111
35.040269,-84.730186
40.7608333,-111.8902778
42.3708333,-72.5986111
53.516667,-113.316667
-36.2,146.966667
52.980821,-6.044589
38.5991667,-83.3188889
47.1633333,-122.0255556
33.4483333,-112.0733333
47.7625,-122.2041667
42.7758333,-114.7033333
42.1872222,-93.5955556
33.7669444,-118.1883333
45.371271,-116.638199
29.9544444,-90.075
51.083333,-114.083333
45.862337,-122.670378
37.6391667,-120.9958333
44.8277778,-92.9436111
54.695016,-127.04761
27.5061111,-99.5072222
26.6402778,-81.8725
31.7952778,-94.1788889
42.6041667,-72.5569444
39.7683333,-86.1580556
34.0922222,-117.4341667
50.85,-1.183333
33.8675,-117.9972222
45.2869444,-69.5016667
49.25,-123.133333
53.3,-3.75
39.3330556,-82.9825
40.6638889,-74.2111111
32.7561111,-91.8722222
42.7166667,-70.9736111
40.4136111,-76.4786111
37.1183333,-82.8269444
43.0388889,-87.9063889
33.1758333,-84.9886111
34.9616667,-89.8294444
51.514125,-0.093689
36.175,-115.1363889
40.015,-105.27
39.6363889,-74.8027778
42.6605556,-84.0730556
46.5530556,-91.5763889
45.6188889,-123.1130556
33.4483333,-112.0733333
52.3,-1.533333
26.3583333,-80.0833333
32.8341667,-97.2286111
32.9344444,-97.2513889
32.9411111,-97.1338889
32.9344444,-97.2513889
33.0038889,-97.2255556
32.9344444,-97.2513889
32.9344444,-97.2513889
42.586888,-82.919551
32.8138889,-96.9486111
37.8216667,-121.9988889
41.220726,-73.195091
48.2325,-101.2958333
35.0844444,-106.6505556
37.1297222,-80.4091667
25.7738889,-80.1938889
9.977844,-84.829421
38.05,-85.5458333
38.7955556,-77.6141667
35.1980556,-111.6505556
19.7297222,-155.09
38.2680556,-77.1847222
42.2119444,-88.2380556
39.299166,-76.578899
32.7561111,-91.8722222
32.2216667,-110.9258333
29.7027778,-96.7802778
34.1347222,-79.94
42.7008333,-73.1091667
40.31,-75.1302778
37.5536111,-77.4605556
31.6938889,-89.1305556
39.9338889,-74.8913889
39.7588889,-84.1916667
43.9,-78.866667
41.9994444,-88.145
42.3313889,-83.0458333
41.7352778,-70.1944444
44.135446,-74.621486
31.9491667,-98.7369444
41.5922222,-119.8594444
40.9311111,-73.8991667
47.6063889,-122.3308333
47.6816667,-122.2075
47.2530556,-122.4430556
41.1769444,-112.0030556
35.7719444,-78.6388889
42.188354,-122.690442
41.878168,-123.984798
42.0527778,-124.2827778
39.56464,-119.023428
29.2855556,-81.0561111
35.9172222,-82.3011111
38.4202778,-81.7908333
39.7391667,-104.9841667
43.6455556,-96.7280556
43.3541667,-96.8916667
42.4386111,-73.1258333
28.5380556,-81.3794444
36.175,-115.1363889
37.775,-122.4183333
33.0580556,-112.0469444
43.2122222,-82.9897222
39.9777778,-105.1313889
40.3977778,-105.0744444
32.8933333,-97.4441667
46.2397222,-119.0994444
44.6111111,-69.335
35.228545,128.889352
47.9791667,-122.2008333
50.866667,-2.166667
47.2530556,-122.4430556
39.1369444,-76.6986111
27.0438889,-82.2361111
39.5352778,-76.7283333
34.4208333,-119.6972222
41.5894444,-88.0577778
36.0533333,-87.3125
29.7855556,-95.8241667
27.411695,-82.428522
35.652832,-97.478095
36.1658333,-86.7844444
39.9266667,-74.0775
33.49417,-111.926052
33.5091667,-111.8983333
36.1658333,-86.7844444
34.1425,-118.2541667
35.1161111,-78.1363889
44.8113889,-91.4983333
38.8902778,-77.0844444
36.8527778,-75.9783333
34.54,-112.4677778
37.7644444,-89.335
25.9869444,-80.2325
42.4083333,-71.0125
34.0522222,-118.2427778
31.5544444,-110.3030556
44.3936111,-122.9836111
15.5,-88.033333
40.4166667,-86.8752778
42.6333333,-71.3166667
35.0241667,-110.6966667
38.105,-85.7588889
46.05,-64.81
38.5338889,-89.9888889
33.174147,-96.87871
33.3061111,-111.8405556
44.0247222,-88.5425
33.4352778,-112.3575
28.5380556,-81.3794444
43.7730556,-88.4469444
38.2205556,-90.3958333
40.9644444,-76.8847222
39.1458333,-77.4172222
33.7222222,-116.3736111
38.6272222,-90.1977778
34.1761111,-85.1613889
44.9444444,-93.0930556
35.2269444,-80.8433333
41.3461111,-73.0794444
43.6136111,-116.2025
41.3197222,-81.6269444
9.512017,100.013593
43.0125,-83.6875
30.2669444,-97.7427778
26.9338889,-80.0944444
35.0844444,-106.6505556
44.25,-76.95
44.9444444,-93.0930556
38.738308,-93.573028
30.0033333,-91.8186111
42.3313889,-83.0458333
39.415,-76.356111
35.0844444,-106.6505556
41.0227778,-73.5652778
41.865,-80.79
40.095714,-79.492886
53.916667,-3
42.2813889,-83.3863889
40.7141667,-74.0063889
39.7383333,-85.5719444
37.3394444,-121.8938889
29.7630556,-95.3630556
37.7741667,-87.1133333
41.997297,-117.718997
42.3805556,-76.8736111
31.315,-85.8552778
41.5052778,-82.0283333
60.4877778,-151.0583333
42.765189,-76.872096
27.8002778,-97.3961111
32.7833333,-96.8
45.3566667,-122.8388889
38.752405,-122.614985
39.9611111,-82.9988889
41.4513889,-75.6122222
39.9669444,-74.9430556
35.749436,-78.63156
47.6588889,-117.425
45.416667,-75.7
41.3072222,-75.3202778
34.0286111,-117.8094444
26.7052778,-80.0366667
42.9205556,-83.045
36.2286111,-96.9252778
54.898521,23.903597
28.0183333,-82.1130556
41.8530556,-74.1394444
41.8530556,-74.1394444
41.9,-71.0902778
34.8780556,-83.4011111
42.3266667,-122.8744444
34.2694444,-118.7805556
40.2822222,-86.0411111
37.709677,-97.308457
31.8455556,-102.3672222
47.3294444,-122.5788889
30.5080556,-97.6786111
53.533333,-0.05
36.9902778,-86.4436111
44.1002778,-70.2152778
42.9819444,-84.1177778
47.6588889,-117.425
34.2855556,-118.8811111
35.3519444,-75.5108333
34.7302778,-86.5861111
47.6063889,-122.3308333
36.613415,-93.463112
43.6136111,-116.2025
46.51,-114.0922222
46.51,-114.0922222
31.0980556,-97.3425
47.1041667,-122.4333333
47.7558333,-122.3402778
45.1158333,-123.2061111
43.0388889,-87.9063889
46.9813889,-123.6013889
47.0075,-122.9080556
45.5236111,-122.675
47.7988889,-122.4969444
40.3930556,-90.1547222
42.5291667,-85.8552778
38.2541667,-85.7594444
42.7325,-84.5555556
38.70217,-90.168279
34.8297222,-82.6016667
53.583333,-0.65
41.2813889,-73.4986111
40.7555556,-73.5880556
42.5847222,-87.8211111
43.39592,-92.228675
52.016667,-4.833333
35.6125,-77.3666667
28.3197222,-80.6077778
32.7358333,-96.275
50.998115,-118.195672
42.3180556,-84.0205556
42.6525,-73.7566667
42.6525,-73.7566667
48.8855556,-118.5983333
39.3280556,-120.1822222
40.5186111,-78.395
33.4936111,-117.1475
43.666667,-79.416667
42.6525,-73.7566667
37.939968,-104.819887
39.8277778,-77.9036111
-33.861481,151.205475
33.7488889,-84.3880556
30.2669444,-97.7427778
35.46756,-97.516428
35.1494444,-90.0488889
41.85,-87.65
36.663447,-87.47739
38.4022222,-122.8227778
35.5977778,-82.4
30.3319444,-81.6558333
37.7780556,-81.1883333
37.7780556,-81.1883333
35.6505556,-78.4566667
29.8641667,-82.1311111
30.3319444,-81.6558333
32.8405556,-83.6325
33.5172222,-82.0758333
40.0505556,-77.5205556
35.3083333,-77.1544444
36.0725,-79.7922222
35.0766667,-80.6694444
41.6713889,-89.9361111
38.7613889,-120.5855556
35.3136111,-83.1766667
51.396531,0.177326
35.4872222,-80.6219444
37.7622222,-84.8433333
43.866667,-79.266667
43.1186111,-83.695
53.716667,-1.35
43.0125,-83.6875
38.9011111,-77.2655556
40.9113889,-73.7827778
43.666667,-79.416667
33.5983333,-79.8516667
32.89402,-80.069094
35.4366667,-94.3480556
39.7391667,-104.9841667
33.4483333,-112.0733333
48.466667,-81.333333
42.4566667,-83.9463889
44.2169444,-85.9577778
45.383333,-73.75
39.0741667,-81.5533333
30.2669444,-97.7427778
42.2527778,-71.0027778
39.7391667,-104.9841667
34.6980556,-118.1358333
37.0433333,-93.2941667
33.6305556,-112.3325
41.6072222,-81.0505556
37.2152778,-93.2980556
29.6513889,-82.325
51.833333,0.583333
33.8158333,-78.6802778
27.9375,-82.2861111
38.2544444,-104.6086111
41.5066667,-90.515
41.8875,-88.3052778
44.4366667,-73.9708333
46.216667,-63.483333
37.5586111,-122.27
41.8238889,-71.4133333
33.5205556,-86.8025
32.165622,-82.900075
42.7511111,-122.4877778
40.7669444,-72.9966667
42.0411111,-87.69
47.6105556,-122.1994444
39.1927778,-76.7244444
40.7669444,-72.9966667
34.1138889,-83.4316667
37.2397222,-96.9952778
41.7691667,-110.3252778
40.6936111,-89.5888889
30.788072,-91.376848
34.085562,-119.060935
37.452662,-118.736563
33.5683333,-83.3625
38.5816667,-121.4933333
29.7630556,-95.3630556
37.6688889,-122.0797222
44.7186111,-91.6897222
38.2,-81.4138889
39.1619444,-84.4569444
50.1,-91.916667
38.3555556,-98.5805556
44.7691667,-94.1513889
42.9633333,-85.6680556
39.6077778,-90.805
38.9516667,-92.3338889
38.412343,-79.580604
42.7469444,-84.4011111
36.175,-115.1363889
32.5091667,-92.1191667
-33.137551,81.826172
41.5933333,-87.3463889
40.2736111,-76.8847222
32.5091667,-92.1191667
34.7538889,-77.4305556
39.3519444,-83.3827778
34.1591667,-118.5002778
34.0522222,-118.2427778
37.8419444,-76.2761111
27.9472222,-82.4586111
36.8527778,-75.9783333
37.6688889,-122.0797222
-28.741944,24.771944
37.8402778,-85.9491667
35.9172222,-82.3011111
39.1619444,-84.4569444
34.0027778,-84.1447222
41.9558333,-73.3636111
41.9558333,-73.3636111
38.6272222,-90.1977778
39.1619444,-84.4569444
33.4486111,-84.455
42.0527778,-124.2827778
41.0041667,-92.3736111
43.2166667,-123.3405556
29.5633333,-95.2858333
42.4733333,-83.2219444
35.2233333,-114.2222222
37.2494444,-83.1933333
33.4222222,-111.8219444
57.107118,12.252091
43.6136111,-116.2025
47.6588889,-117.425
41.2402778,-75.945
41.2411111,-77.0013889
36.0752778,-79.1
39.7458333,-75.5469444
45.7833333,-108.5
38.1688889,-86.99
32.2730556,-89.9858333
39.487938,-104.932108
29.7855556,-95.8241667
29.5686111,-97.9644444
42.3583333,-71.0602778
40.6913889,-73.8061111
40.6083333,-75.4905556
26.0519444,-80.1441667
39.4522222,-74.7280556
3.420556,-76.522222
42.0333333,-71.2194444
31.6033333,-94.6552778
29.8944444,-81.3147222
36.852926,-75.977985
39.1961111,-121.19
28.5491667,-81.7730556
42.0583333,-71.25
27.770306,-82.74718
41.4244444,-91.0430556
30.2941667,-87.5736111
26.1336111,-80.1133333
35.1872222,-77.3211111
41.2427778,-73.2011111
52.116667,-122.15
33.0197222,-96.6986111
34.5008333,-117.185
36.8527778,-75.9783333
45.8405556,-119.2883333
45.8405556,-119.2883333
45.57,-93.5813889
41.3197222,-81.6269444
40.7141667,-74.0063889
52.516667,13.4
40.684963,-80.107138
39.11376,-76.726777
42.9375,-70.8394444
43.3238889,-88.1666667
39.1369444,-76.6986111
42.2780556,-74.9163889
31.7586111,-106.4863889
45.416667,-75.7
35.9608333,-78.2538889
44.8113889,-91.4983333
36.5483333,-82.5619444
31.5544444,-110.3030556
33.3527778,-111.7883333
43.3238889,-88.1666667
33.3527778,-111.7883333
38.5394444,-75.0555556
40.5622222,-111.9288889
39.6527778,-78.7627778
33.5386111,-112.1852778
33.5091667,-111.8983333
33.9813889,-81.2363889
61.2180556,-149.9002778
47.9130556,-122.0969444
41.6638889,-83.5552778
42.7883333,-71.2013889
38.8597222,-104.9166667
26.1416667,-81.795
40.155,-74.8291667
23.727107,92.717639
47.6588889,-117.425
42.1344444,-73.8922222
39.9522222,-75.1641667
42.0027778,-71.5152778
40.155,-74.8291667
38.7508333,-77.4755556
53.710071,16.69936
37.9577778,-121.2897222
32.346612,-86.167221
35.6869444,-105.9372222
38.6941667,-75.7725
39.2902778,-76.6125
39.2902778,-76.6125
27.875,-82.8513889
37.1041667,-113.5833333
40.2969444,-111.6938889
51.633333,-3.966667
51.633333,-3.966667
41.523427,-73.646795
36.1016667,-78.4583333
43.1547222,-77.6158333
43.1008333,-75.2330556
40.1213889,-75.3402778
37.2844444,-109.5511111
37.2872222,-121.9488889
35.615,-87.0352778
44.6497222,-93.2425
39.0997222,-94.5783333
35.1322222,-118.4480556
40.0377778,-76.3058333
35.789782,-83.868929
47.3075,-122.2272222
45.4313889,-122.7702778
45.35,-72.516667
44.32,-91.9147222
38.6880556,-83.6094444
41.6647222,-72.6397222
43.4194444,-83.9508333
36.0625,-94.1572222
37.6391667,-120.9958333
32.272812,-99.456155
35.8455556,-86.3902778
35.9938889,-78.8988889
44.9366667,-93.6658333
40.4405556,-79.9961111
33.94,-118.1316667
45.966667,-61.116667
42.9119444,-77.7458333
40.3044444,-82.6963889
34.1808333,-118.3080556
39.7294444,-104.8313889
42.6525,-73.7566667
44.8486111,-74.2952778
44.139644,12.246429
38.3566667,-121.9866667
64.282327,-135
30.2669444,-97.7427778
33.8816667,-118.1161111
42.7925,-73.6816667
36.7477778,-119.7713889
42.9275,-83.63
45.2536111,-92.8055556
38.8813889,-94.8188889
42.7261111,-87.7827778
39.3330556,-82.9825
40.6686111,-73.5275
33.0202778,-117.2019444
28.3858333,-80.7422222
43.166667,-79.233333
45.5236111,-122.675
45.5236111,-122.675
21.3069444,-157.8583333
51.517083,0.578411
51.243942,5.714222
29.4238889,-98.4933333
20.679606,-103.265105
39.1141667,-94.6272222
51.45,-2.583333
41.8558333,-75.2241667
33.6488889,-85.5875
42.9275,-123.28
41.55,-71.4666667
22.1452778,-159.3155556
47.6063889,-122.3308333
46.2469444,-114.1594444
39.5297222,-119.8127778
42.0527778,-124.2827778
45.4944444,-122.8658333
45.525974,-73.340668
32.2216667,-110.9258333
39.418677,-82.599329
-20.744222,116.804227
45.1077778,-93.2377778
38.6411111,-83.7444444
35.5847222,-80.8102778
42.6583333,-83.15
30.5041667,-90.6691667
52.05,-2.716667
44.8113889,-91.4983333
38.4088889,-121.3705556
34.4211111,-84.1191667
40.4777778,-74.2911111
36.5483333,-82.5619444
42.731893,-83.072964
42.6288889,-78.0547222
44.5736111,-68.7961111
41.85,-87.65
39.6416667,-77.7202778
34.875,-84.2555556
43.0202778,-123.2919444
42.0527778,-124.2827778
35.0525,-78.8786111
39.3761111,-77.155
31.7244444,-96.165
39.0175,-122.0566667
32.4486111,-99.7327778
33.8491667,-118.3875
29.9438889,-82.11
32.2216667,-110.9258333
36.1627778,-85.5016667
26.9616667,-82.3527778
34.4233333,-118.4711111
36.0397222,-114.9811111
33.4705556,-82.5047222
26.5625,-81.9497222
37.2316667,-79.8108333
26.6402778,-81.8725
42.3583333,-71.0602778
45.0244444,-123.9452778
32.7763889,-79.9311111
37.3394444,-121.8938889
34.2283333,-118.5358333
47.6063889,-122.3308333
41.6688889,-87.7386111
44.5888889,-90.4611111
35.9172222,-82.3011111
35.9172222,-82.3011111
38.2541667,-85.7594444
34.1741667,-97.1433333
37.8313889,-122.2841667
38.910841,-94.382172
33.2855556,-86.81
36.2166667,-81.6747222
34.9919444,-86.8469444
44.6827778,-104.6011111
29.7352778,-94.9772222
36.2166667,-81.6747222
40.7672222,-74.2052778
45.1719444,-93.8744444
61.2180556,-149.9002778
36.6002778,-121.8936111
36.6116667,-77.5469444
45.410785,-73.681487
33.0580556,-112.0469444
37.8402778,-85.9491667
47.4830556,-122.2158333
28.0202778,-97.0541667
23.063656,-109.702438
39.3958333,-101.0519444
38.9988889,-84.6266667
37.8044444,-122.2697222
41.3572222,-88.4211111
42.6055556,-83.15
33.5311111,-111.9419444
36.1988889,-115.1166667
35.1083333,-77.0444444
54.766667,-1.566667
30.2238889,-92.0197222
27.3361111,-82.5308333
40.712784,-74.005941
40.6936111,-75.1113889
44.2563889,-70.2566667
42.9133333,-85.7052778
28.9886111,-80.9025
44.356574,-78.740754
33.9561111,-83.9880556
39.7294444,-104.8313889
43.2925,-85.0813889
61.2180556,-149.9002778
41.2222222,-73.0569444
28.0341667,-80.5888889
40.7933333,-77.8602778
33.7488889,-84.3880556
29.5686111,-97.9644444
38.917488,-77.237997
33.6305556,-112.3325
41.4994444,-81.6955556
34.690083,135.195511
41.7797222,-71.4377778
34.7391667,-112.0091667
29.6194444,-95.6347222
43.0388889,-87.9063889
46.442793,-67.613276
42.2791667,-71.4166667
29.4238889,-98.4933333
22.543099,114.057868
29.7630556,-95.3630556
38.4313889,-92.8408333
29.7855556,-95.8241667
44.1538889,-87.5691667
42.3708333,-71.1833333
34.1619444,-97.4255556
39.7530556,-74.2233333
39.7852778,-75.9791667
36.31,-96.4638889
38.3697222,-90.3783333
42.5311111,-88.2480556
40.4405556,-79.9961111
32.776475,-79.931051
33.6694444,-117.8222222
41.5355556,-73.8994444
32.624539,-115.452262
28.635308,77.22496
45.715,-121.4633333
38.4405556,-122.7133333
41.853552,-71.467664
44.6402778,-93.1433333
34.9158333,-85.1091667
34.0522222,-118.2427778
34.8697222,-111.7602778
34.0686111,-118.0266667
33.234283,-97.586139
44.52,-79.99
41.5244444,-90.5155556
34.0952778,-118.1261111
36.1538889,-95.9925
43.1725,-79.0361111
44.4633333,-118.7088889
37.7397222,-121.4241667
32.715738,-117.161084
44.6369444,-124.0522222
32.3525,-90.8777778
48.1958333,-114.3119444
42.53003,-82.950156
42.53003,-82.950156
35.9488889,-85.0269444
52.266213,-8.269886
64.8377778,-147.7163889
29.4238889,-98.4933333
38.9058333,-81.6608333
40.6883333,-75.2211111
40.3211111,-79.3797222
42.6072222,-83.9294444
43.001143,-84.559152
47.4066667,-122.0375
41.3936111,-72.7916667
64.282327,-135
30.0472222,-99.14
51.633333,-111.916667
35.2269444,-80.8433333
54.766667,-127.166667
30.6941667,-88.0430556
37.2255556,-107.5975
32.9808333,-80.0327778
43.3269444,-83.0802778
38.35,-104.7222222
41.001764,-73.665683
43.1086111,-77.4877778
36.595,-82.1888889
-27.616667,152.766667
43.0125,-83.6875
38.6272222,-90.1977778
44.7677778,-93.2775
34.09,-117.8894444
38.2541667,-85.7594444
30.2941667,-87.5736111
54.095,-0.208056
33.6602778,-117.9983333
41.9083333,-71.3625
33.6488889,-85.5875
44.8897222,-93.3497222
42.125,-72.75
41.85,-87.65
39.2702778,-75.1013889
29.8830556,-97.9411111
43.666667,-79.416667
41.8238889,-71.4133333
40.7141667,-74.0063889
39.7383333,-104.3227778
40.4775,-74.6272222
39.0283333,-84.2177778
45.5236111,-122.675
33.1975,-96.615
35.88808,-106.306972
38.0694444,-78.7008333
39.7391667,-104.9841667
40.7141667,-74.0063889
33.9686111,-112.7288889
37.0841667,-94.5130556
33.6602778,-117.9983333
33.6602778,-117.9983333
40.7141667,-74.0063889
29.9838889,-90.1527778
47.9791667,-122.2008333
34.0966667,-117.7188889
40.4283333,-79.6977778
29.7630556,-95.3630556
34.7391667,-112.0091667
44.8605556,-66.9847222
-37.813938,144.963425
38.737053,-77.247283
38.8338889,-104.8208333
27.5955556,-81.5063889
35.3819444,-78.5488889
33.1580556,-117.3497222
32.7355556,-97.1077778
39.7875,-75.6969444
44.558803,-72.577841
44.558803,-72.577841
41.4458333,-74.4233333
42.0494444,-92.9077778
39.9522222,-75.1641667
32.7252778,-97.3205556
37.8044444,-122.2697222
41.3305556,-74.1872222
53.381724,-2.480044
30.3319444,-81.6558333
39.7391667,-104.9841667
38.8338889,-104.8208333
36.0152778,-83.415
39.405,-114.7777778
37.6391667,-120.9958333
36.3302778,-119.2911111
43.6136111,-116.2025
41.6005556,-93.6088889
42.4166667,-90.4288889
33.7877778,-117.8522222
33.5966667,-83.8602778
37.6625,-121.8736111
48.9391667,-119.4344444
40.6083333,-75.4905556
33.7125,-115.4013889
39.123684,-76.43317
30.2669444,-97.7427778
38.6272222,-90.1977778
42.5311111,-88.2480556
26.169691,-81.009503
31.4636111,-100.4366667
37.4536111,-90.7947222
37.4536111,-90.7947222
42.3211111,-85.1797222
38.597626,-80.454903
40.5583333,-85.6591667
46.5180556,-95.3758333
34.2694444,-118.7805556
18.2,-71.1
38.545,-121.7394444
46.9422222,-122.6047222
40.5580556,-90.035
35.4797222,-79.1805556
42.0083333,-91.6438889
33.8752778,-117.5655556
3.043061,101.440657
40.6677778,-111.9380556
43.7980556,-73.0880556
33.6602778,-117.9983333
34.1141667,-116.4313889
47.4066667,-122.0375
32.64,-117.0833333
46.5377778,-111.9319444
35.7063889,-81.2188889
41.8444444,-90.1886111
61.2180556,-149.9002778
35.9605556,-83.9208333
42.6058333,-114.21
37.9883333,-85.7158333
34.9883333,-80.3672222
38.8158333,-76.75
37.775,-122.4183333
36.175,-115.1363889
42.6827778,-89.0186111
33.9319444,-117.9452778
41.5380556,-72.8075
39.515,-84.3983333
34.786449,-92.253193
39.4561111,-77.9641667
38.8008333,-77.3258333
40.7988889,-81.3786111
42.5369444,-85.6416667
44.7311111,-68.8269444
42.9730556,-77.8530556
39.9522222,-75.1641667
39.7913889,-74.1955556
39.6416667,-77.7202778
28.0391667,-81.95
33.9480556,-86.4727778
40.7141667,-74.0063889
35.5363889,-78.2847222
43.0716667,-70.7630556
40.7141667,-74.0063889
34.037243,-118.309087
38.9952778,-110.1611111
35.0525,-78.8786111
40.275,-106.9577778
37.8716667,-122.2716667
33.4016667,-86.9544444
38.8966667,-121.0758333
40.1713889,-120.3713889
46.295656,-122.783297
42.6191667,-113.6763889
39.103118,-84.51202
40.211503,-82.902771
39.9866667,-75.4013889
35.7452778,-89.5297222
42.225,-121.7805556
39.3994444,-84.5613889
33.6694444,-117.8222222
29.2105556,-81.0230556
36.8766667,-89.5877778
37.3394444,-121.8938889
44.0247222,-88.5425
37.4947222,-120.8455556
40.3408333,-76.4116667
26.0569444,-80.2719444
54.095,-0.208056
36.1538889,-95.9925
47.1855556,-122.2916667
42.9908333,-89.5330556
44.3,-78.333333
39.7391667,-104.9841667
44.8341667,-87.3769444
37.775,-122.4183333
-26.4849,147.974197
40.0805556,-80.9002778
28.3197222,-80.6077778
42.983333,-81.25
59.833335,10.437209
42.2711111,-89.0938889
61.2180556,-149.9002778
33.9158333,-112.1352778
33.5508333,-79.0416667
33.5508333,-79.0416667
36.3597222,-94.285
35.2380556,-81.77
39.44307,-111.343607
54.4,-126.65
35.4013889,-93.1141667
54.4,-126.65
34.7033333,-113.6105556
36.7097222,-81.9775
33.9325,-114.005
51.9,-2.083333
39.4277778,-86.4283333
36.8255556,-79.3983333
34.1722222,-118.3780556
47.1719444,-122.5172222
42.7283333,-73.6922222
35.9555556,-80.0055556
40.7855556,-74.9163889
30.5252778,-89.6794444
42.9638889,-78.7380556
43.1063889,-76.2180556
32.7252778,-114.6236111
34.0858333,-81.1833333
45.0791667,-93.1469444
34.9347222,-117.1983333
32.77,-108.2797222
33.7938889,-84.6605556
33.4483333,-112.0733333
40.925,-98.3416667
29.186896,-89.936737
39.4586111,-82.2319444
41.5733333,-87.7844444
34.7463889,-92.2894444
41.5733333,-87.7844444
35.6527778,-97.4777778
51.230556,3.6775
47.8211111,-122.3138889
42.5619444,-73.1633333
38.1302778,-121.2713889
30.4752778,-98.1561111
34.0522222,-118.2427778
42.9294444,-89.5236111
30.3880556,-95.6961111
30.6325,-97.6769444
34.1205556,-84.0044444
29.1869444,-82.1402778
33.1975,-96.615
37.7808333,-90.4216667
47.4891667,-92.8836111
43.2830556,-97.0888889
44.2480556,-99.4527778
36.6002778,-121.8936111
